uid,E-CPV Error,E-CPV Uncertainty,E-MHA Error,E-MHA Uncertainty,S-MHA Error,S-MHA Uncertainty,Validation Fold,Testing Fold,E-CPV Uncertainty bins,E-MHA Uncertainty bins,S-MHA Uncertainty bins
PHD_4721,24.186773,36.31972999572754,4.0,0.2119876561686396,7.0,0.1733290021947361,5,4,4,3,4
PHD_4727,4.1231055,3.406046843528748,5.0,0.5875511974096298,4.1231055,0.8544611175815274,5,4,1,0,0
PHD_4898,12.0415945,3.872284984588623,14.422205,0.201120076328516,12.083046,0.1532033813779587,5,4,2,3,4
PHD_4921,2.236068,2.1121246814727783,3.6055512,0.5402742817997932,2.0,0.7875427265068334,5,4,0,1,0
PHD_4922,9.486833,26.205913734436034,13.928389,0.0904809262603521,13.152946,0.2948862882552399,5,4,4,4,3
PHD_4937,5.3851647,3.489434099197388,7.28011,0.5795125484466552,7.615773,0.7233943111808875,5,4,2,0,1
PHD_4979,10.440307,6.459989929199219,10.630146,0.2850768020842224,15.033297,0.2595995584019227,5,4,2,3,3
PHD_4983,26.172504,4.646815204620362,24.207438,0.088306567305699,24.207438,0.3470512139451602,5,4,2,4,3
PHD_4988,3.0,4.712823343276978,3.6055512,0.2008190244436264,1.4142135,0.3989857714768238,5,4,2,3,3
PHD_4997,21.0,26.178080368042,9.055386,0.2720854818820953,6.708204,0.324465568427205,5,4,4,3,3
PHD_5001,7.615773,4.075421285629273,13.038404,0.3096589781343937,7.071068,0.4893203980618159,5,4,2,2,2
PHD_5015,58.5235,66.66998519897462,198.9799,0.0372149437665939,38.832977,0.1016779368295241,5,4,4,4,4
PHD_5043,7.615773,3.341640758514404,7.071068,0.2284012541174888,7.28011,0.375130877401604,5,4,1,3,3
PHD_5047,8.246211,2.7160776376724245,7.071068,0.47690649330616,7.071068,0.776587721002493,5,4,1,1,0
PHD_5049,3.0,6.605221557617187,3.0,0.0915327884256839,5.0990195,0.0425342579483,5,4,2,4,4
PHD_5059,4.472136,7.525049495697021,10.29563,0.4007343226840021,6.0827627,0.1137253964129219,5,4,2,1,4
PHD_5062,8.602325,2.815537452697754,10.29563,0.255052682897076,7.81025,0.3648931778378699,5,4,1,3,3
PHD_5069,4.1231055,1.0828427076339722,4.1231055,0.7311554610729217,4.1231055,0.93324306338502,5,4,0,0,0
PHD_5072,15.132746,2.78885440826416,16.492422,0.5575441002845765,13.152946,0.5699742839666446,5,4,1,1,2
PHD_5098,4.0,2.5281972646713258,5.0,0.5079687654972076,3.6055512,0.5184249377040832,5,4,1,1,2
PHD_5109,8.062258,2.6032055139541628,7.071068,0.401461367169395,9.0,0.5471427163216507,5,4,1,1,2
PHD_5117,15.132746,7.355013084411621,15.033297,0.2267845291644334,16.124516,0.4482948419041675,5,4,2,3,3
PHD_5131,7.071068,3.047992992401123,7.28011,0.3514356985688209,7.28011,0.4575502865625504,5,4,1,2,3
PHD_5139,11.0,2.1268827438354494,11.045361,0.4971422135829925,11.18034,0.4805969192266828,5,4,0,1,2
PHD_5146,34.234486,58.78218536376953,5.0,0.0419157661031903,4.2426405,0.1774633700024634,5,4,4,4,4
PHD_5154,8.944272,3.577681136131287,7.615773,0.4062581981066614,8.062258,0.5120205670711472,5,4,2,1,2
PHD_5157,40.5216,64.52391662597657,8.5440035,0.6767017722129822,8.485281,0.796663615359268,5,4,4,0,0
PHD_5163,6.0,1.5625118494033814,8.062258,0.6977501630783081,7.28011,0.7906477423759097,5,4,0,0,0
PHD_5165,3.6055512,3.083622097969055,1.4142135,0.1879818156361579,4.0,0.294340884384726,6,5,2,4,3
PHD_5172,7.81025,2.6317103624343874,9.219544,0.6645736992359161,9.219544,1.045772522920444,6,5,1,0,0
PHD_5187,15.6205,17.671045303344727,3.6055512,0.122281041558017,50.695168,0.0698769634475729,6,5,4,4,4
PHD_5192,4.0,4.820709848403931,2.236068,0.3655117101967334,9.848858,0.4412377563361421,6,5,3,2,3
PHD_5193,14.142136,2.2828427076339723,15.132746,0.6040764361619949,15.132746,0.6051434495557944,6,5,1,1,1
PHD_5206,6.4031243,2.246669054031372,8.062258,0.6744494140148163,7.81025,1.0395308796845004,6,5,1,0,0
PHD_5209,14.3178215,11.232474994659423,16.124516,0.108301244708673,18.681541,0.1911918307721141,6,5,3,4,4
PHD_5227,6.0,1.9683238506317136,6.3245554,0.347231812775135,7.0,0.610166463688353,6,5,0,2,1
PHD_5235,5.0990195,1.69442720413208,6.0827627,0.2715235015377402,6.0827627,0.3868306378450887,6,5,0,3,3
PHD_5239,8.5440035,4.093433094024658,5.3851647,0.5457160890102386,12.649111,0.8384943647033227,6,5,3,1,0
PHD_5250,6.708204,3.901501655578613,7.615773,0.6106081187725068,11.7046995,0.6411244545326897,6,5,3,1,1
PHD_5254,19.697716,26.9234115600586,19.235384,0.0854968186467886,5.656854,0.1756655750203266,6,5,4,4,4
PHD_5255,5.8309517,5.205839538574219,4.1231055,0.2279275657143444,4.1231055,0.5880681742536253,6,5,3,3,2
PHD_5263,7.071068,1.603952956199646,7.071068,0.8117217779159546,8.485281,0.8923055128976064,6,5,0,0,0
PHD_5272,32.75668,27.818716049194336,8.602325,0.100121748127276,15.6205,0.4252689421989442,6,5,4,4,3
PHD_5277,4.1231055,3.751763677597046,5.8309517,0.30153928399086,6.0827627,0.770612891823623,6,5,3,3,1
PHD_5282,5.0,1.5772699117660522,3.6055512,0.8598925411701203,7.2111025,1.1587291709034309,6,5,0,0,0
PHD_5284,6.3245554,2.477032947540283,5.3851647,0.2978738330304623,6.3245554,0.538766108178687,6,5,1,3,2
PHD_5289,4.2426405,2.551503849029541,7.28011,0.3824006706476212,6.3245554,0.4332470321541821,6,5,1,2,3
PHD_5308,4.472136,2.574096345901489,4.472136,0.5715372145175934,6.4031243,0.9512057538655988,6,5,1,1,0
PHD_5310,8.602325,4.183632516860962,8.602325,0.2519775122404099,12.083046,0.1360491072806013,6,5,3,3,4
PHD_5316,8.5440035,1.6128990173339843,8.944272,0.7659783720970154,7.615773,0.8918109488570082,6,5,0,0,0
PHD_5320,20.12461,18.436372184753417,11.7046995,0.0991437421704176,11.7046995,0.333134883250224,6,5,4,4,3
PHD_5323,28.301943,28.20544872283936,15.6205,0.2218148604035377,5.0990195,0.3724766808039946,6,5,4,3,3
PHD_5331,15.132746,18.87846784591675,5.656854,0.1861680999398231,7.2111025,0.3726803729080811,6,5,4,4,3
PHD_5334,38.013157,53.27251052856445,25.0,0.125772900134325,22.022715,0.1141712654107723,6,5,4,4,4
PHD_5338,15.652476,1.3772699117660523,15.652476,0.617237001657486,16.155495,0.8387538006187424,6,5,0,1,0
PHD_5341,24.186773,104.21259689331056,172.53986,0.0614606797695159,88.20431,0.1216869155118926,6,5,4,4,4
PHD_5346,13.416408,10.704279041290285,9.219544,0.1867143703624606,39.20459,0.23326696479276,6,5,3,4,4
PHD_5384,12.529964,20.06862030029297,30.232433,0.0569338321685791,30.232433,0.2846691551321831,6,5,4,4,3
PHD_5389,6.708204,2.7675764322280885,6.3245554,0.4279233694076538,7.28011,0.583435966864808,6,5,2,1,2
PHD_5401,5.8309517,2.14775378704071,5.8309517,0.547734159231186,8.944272,0.472768022392669,6,5,1,1,3
PHD_5402,12.0,3.0637661457061767,13.0,0.7132509410381317,11.18034,1.02815510159559,6,5,2,0,0
PHD_5403,7.615773,3.836975574493408,9.055386,0.3611600250005722,7.071068,0.5303821823202532,6,5,3,2,2
PHD_5429,29.427877,30.19406471252441,10.198039,0.1370294396067038,105.01904,0.0863365559919201,6,5,4,4,4
PHD_5435,5.3851647,2.497056245803833,6.0,0.4854293197393417,6.0827627,0.7048883530400596,6,5,1,1,1
PHD_5443,38.587563,29.85642776489258,9.899495,0.1639111096039414,9.899495,0.8194344187907135,6,5,4,4,0
PHD_5450,15.264338,18.56905241012573,5.3851647,0.1637335911393165,10.0,0.5474809097692249,6,5,4,4,2
PHD_5452,9.486833,3.2728169918060304,7.81025,0.2674956351518631,11.045361,0.2669682601538715,6,5,2,3,4
PHD_5453,5.0,3.854372072219849,5.0,0.3264964815229177,7.28011,0.5722132597678795,6,5,3,3,2
PHD_5462,10.0,5.364698886871338,6.4031243,0.420714795589447,8.062258,0.7010462975582186,6,5,3,1,1
PHD_5480,6.708204,5.317602729797363,5.0990195,0.4527275681495666,11.313708,0.5087650478340888,6,5,3,1,2
PHD_5482,7.615773,2.6944272041320803,8.602325,0.1396162763936445,7.81025,0.0878959629617856,6,5,1,4,4
PHD_5502,7.615773,4.966017341613769,8.062258,0.2189700278686359,14.3178215,0.1849913369677757,6,5,3,3,4
PHD_5508,5.0990195,2.7041526556015016,7.0,0.6388573437929154,7.0,0.8155317985358648,6,5,1,1,0
PHD_5509,3.1622777,4.035279321670532,5.0,0.2466687694191932,5.0990195,0.7272446965451711,6,5,3,3,1
PHD_5517,8.062258,4.320032835006714,14.866069,0.1812247110530734,7.28011,0.3027477028830614,6,5,3,4,3
PHD_5518,46.840153,43.20968246459961,13.341664,0.1666770786046982,13.341664,0.5368111446615379,6,5,4,4,2
PHD_5522,9.055386,1.04721360206604,9.055386,1.0590285301208495,7.0,1.2736314885396705,6,5,0,0,0
PHD_5524,6.3245554,1.7625118494033811,7.28011,0.5944322921335697,8.246211,0.937162321514944,6,5,0,1,0
PHD_5535,8.246211,4.5510835409164425,8.5440035,0.4494563817977905,14.21267,0.7019228328961736,6,5,3,1,1
PHD_5555,3.6055512,2.2731492280960084,3.6055512,0.5028968632221222,4.472136,0.959193430013062,6,5,1,1,0
PHD_5565,7.071068,2.451166558265686,8.062258,0.6445237398147583,5.0990195,0.796031589614333,7,6,1,0,0
PHD_5582,9.055386,3.178136968612671,10.049875,0.3760439038276672,10.0,0.3652937171606157,7,6,1,2,2
PHD_5591,22.022715,21.189584732055664,13.0,0.1634790234267711,73.4983,0.080520769145896,7,6,3,3,4
PHD_5596,6.3245554,2.1152982473373414,7.28011,0.6290721535682678,2.828427,0.5273683402854357,7,6,0,0,1
PHD_5607,9.433981,3.512904071807861,11.401754,0.4261005237698555,7.2111025,0.5167134322551834,7,6,2,1,1
PHD_5619,7.615773,4.095199465751648,7.615773,0.3858919031918049,5.3851647,0.5463353587982129,7,6,2,2,0
PHD_5631,6.0827627,2.8601126194000246,6.708204,0.4015024401247501,4.1231055,0.5261303088043529,7,6,1,1,1
PHD_5713,49.365982,45.689450073242185,19.104973,0.0911103673279285,21.931713,0.1800319135632594,7,6,4,4,3
PHD_5718,54.230988,54.31508331298828,18.439089,0.0312277221120893,184.87834,0.0745552055462314,7,6,4,4,4
PHD_5719,15.0,3.559875655174255,15.0,0.1579078158363699,10.0,0.2569784543236554,7,6,2,3,2
PHD_5727,15.0,9.28366823196411,10.049875,0.1283245244994759,8.602325,0.125379893618664,7,6,3,4,3
PHD_5767,5.0,2.77858440876007,6.0827627,0.5030716270208359,8.5440035,0.3931572278742211,7,6,1,0,2
PHD_5777,7.0,3.068332028388977,8.0,0.4018255740404129,6.0827627,0.4779340258919035,7,6,1,1,1
PHD_5801,7.2111025,3.234017419815064,4.472136,0.3002332955598831,7.071068,0.6101809407552203,7,6,1,2,0
PHD_5806,15.132746,2.09442720413208,16.124516,0.3900668889284134,13.038404,0.4240099078597198,7,6,0,1,1
PHD_5812,5.656854,4.18808867931366,8.062258,0.3120920920744538,1.0,0.283253718627689,7,6,2,2,2
PHD_5821,9.219544,3.730056309700012,9.486833,0.1776615817565471,7.071068,0.1312521387540256,7,6,2,3,3
PHD_5826,5.0990195,6.775495815277099,4.472136,0.0767604498192668,4.472136,0.1683993816460548,7,6,3,4,3
PHD_5868,8.944272,2.6453545570373533,10.29563,0.4636516317725181,7.071068,0.4426707135865791,7,6,1,1,1
PHD_5874,77.10383,26.200666618347167,101.96568,0.0629256561398506,96.25487,0.1065775222835116,7,6,3,4,4
PHD_5879,10.0,2.849008083343506,9.899495,0.4822854340076447,7.071068,0.3522495212427512,7,6,1,1,2
PHD_5895,8.485281,5.863180494308471,3.6055512,0.166869028750807,7.81025,0.1819998656890203,7,6,2,3,3
PHD_5900,53.009434,51.44602813720703,28.600698,0.042403966281563,31.890438,0.1067980143152695,7,6,4,4,4
PHD_5903,73.37575,26.55689659118652,90.80198,0.4922347635030746,90.80198,0.8172904832025639,7,6,3,1,0
PHD_5923,3.6055512,2.751503849029541,5.3851647,0.4117872696369886,5.0,0.3765677273567269,7,6,1,1,2
PHD_5930,20.22375,25.702502059936524,7.81025,0.1769710287451744,5.3851647,0.2864900864395891,7,6,3,3,2
PHD_5949,6.0827627,4.075040245056153,2.236068,0.2562569819085183,2.828427,0.4224755763920547,7,6,2,2,1
PHD_5969,70.064255,72.64726333618164,12.806249,0.0177115634782239,74.46476,0.0203198366795386,7,6,4,4,4
PHD_5977,57.628117,57.94575119018555,104.80935,0.0421798646450042,142.83557,0.1067261225616012,7,6,4,4,4
PHD_6003,43.931767,52.52694969177246,74.10803,0.3482944816350937,80.09994,0.7390405618125382,7,6,4,2,0
PHD_6013,12.727922,2.9397817611694337,10.630146,0.3608970358967781,17.029387,0.276111973457137,7,6,1,2,2
PHD_6061,33.54102,19.860848808288573,17.464249,0.0560212206634332,70.5762,0.0695034618969257,7,6,3,4,4
PHD_6067,6.0827627,2.815537452697754,5.0990195,0.3563821375370025,6.0,0.6137823254809891,7,6,1,2,0
PHD_6073,9.486833,6.4545738935470585,8.944272,0.1664048402861226,17.492855,0.1594545446151992,7,6,3,3,3
PHD_6083,9.433981,5.616090297698975,12.529964,0.2550752073526382,13.928389,0.2636293768997942,7,6,2,2,2
PHD_6104,5.656854,4.515129518508911,9.433981,0.5851793706417083,3.0,0.7640500690690983,7,6,2,0,0
PHD_6141,7.81025,3.213475513458252,7.071068,0.4290874689817429,8.062258,0.6131666628275364,7,6,1,1,0
PHD_6145,15.231546,8.005592966079712,13.601471,0.1076484387274831,7.81025,0.1214024837287397,7,6,3,4,3
PHD_6164,6.4031243,3.709955286979676,7.2111025,0.2570007603615522,1.4142135,0.3348552140430612,7,6,2,2,2
PHD_6167,13.601471,2.09442720413208,12.0415945,0.4043627835810184,14.764823,0.3572335955594095,7,6,0,1,2
PHD_618,5.656854,2.4453545570373536,7.2111025,0.4583451181650161,8.485281,0.4954648573505996,7,6,1,1,1
PHD_6181,7.28011,1.64721360206604,8.246211,0.4167312324047089,7.071068,0.4365132641311067,7,6,0,1,1
PHD_6202,2.236068,3.149860215187073,3.1622777,0.3023122832179069,5.0,0.2842806109711692,7,6,1,2,2
PHD_6203,11.401754,1.8128990173339845,13.601471,0.387367570400238,10.0,0.2909580095220266,7,6,0,2,2
PHD_6228,15.0,1.7656854152679444,15.033297,0.187573904544115,15.132746,0.2123325826788488,7,6,0,3,3
PHD_6235,7.615773,3.504290246963501,5.0,0.566435518860817,5.3851647,0.5883792933525461,7,6,2,0,0
PHD_6238,10.0,3.319251203536987,9.486833,0.349057824537158,11.401754,0.4037776629112932,7,6,2,2,1
PHD_6243,5.8309517,6.088110065460205,4.2426405,0.2021531432401389,5.3851647,0.2199278211416233,7,6,2,3,3
PHD_6253,93.40771,44.2206413269043,87.20092,0.0680174350738525,112.75194,0.271191881372023,7,6,4,4,2
PHD_6326,78.492035,70.77095260620118,105.38501,0.1033184170722961,121.33425,0.0773587406457386,7,6,4,4,4
PHD_6478,6.4031243,3.4689209938049315,6.4031243,0.2115082111209631,8.485281,0.2914287148725041,7,6,2,3,2
PHD_78,18.248287,58.567034816741945,130.90837,0.0223653465509414,27.202942,0.0563703100242673,7,6,4,4,4
PHD_103,21.377558,17.302183437347413,9.486833,0.3793165862560272,9.486833,0.9326554240122202,0,7,3,2,1
PHD_107,10.816654,3.227112555503845,12.806249,0.4541808530688286,8.062258,0.8668706041916618,0,7,0,1,1
PHD_108,3.0,3.0649110794067385,2.0,0.515640476346016,2.0,1.0575842860935658,0,7,0,0,1
PHD_1087,9.486833,2.907131576538086,6.3245554,0.2461824788013473,10.440307,0.564160156798867,0,7,0,3,3
PHD_1089,13.038404,30.409870529174803,5.3851647,0.1552719222381711,5.3851647,0.3979093219190456,0,7,4,4,3
PHD_1100,49.09175,42.04547653198242,87.36704,0.1910106866620481,83.21658,0.7425006642342189,0,7,4,3,2
PHD_1104,5.0990195,3.632455539703369,7.0,0.5469905957579613,5.0990195,0.9034497676857428,0,7,1,0,1
PHD_1117,8.485281,2.8271125316619874,6.4031243,0.4757654339075088,5.656854,1.1539632043190706,0,7,0,1,0
PHD_1155,10.440307,5.148045635223388,12.165525,0.5501003623008728,12.0415945,1.0908979191766024,0,7,2,0,1
PHD_1165,5.3851647,3.3457313537597657,5.0990195,0.6226352155208588,8.246211,1.1180007559054823,0,7,1,0,1
PHD_117,23.769728,11.486385059356689,40.1995,0.050041277706623,26.24881,0.0890222218611425,0,7,3,4,4
PHD_1234,6.0827627,4.434211206436157,6.4031243,0.3082754254341125,5.8309517,0.7085531421688344,0,7,2,2,2
PHD_125,12.0,4.4791526079177855,15.033297,0.3785477835685015,2.828427,0.5188378575658631,0,7,2,2,3
PHD_1281,4.1231055,5.145182418823242,2.828427,0.3516033759718994,2.236068,0.4379666080051755,0,7,2,2,3
PHD_13,6.4031243,3.966464805603027,6.708204,0.2500062982551753,3.6055512,0.3812879216841739,0,7,1,3,3
PHD_1305,10.198039,2.0485281229019163,11.401754,0.6922323923557997,11.401754,0.9102447505319394,0,7,0,0,1
PHD_1327,8.246211,2.339919352531433,9.486833,0.5578285232186317,9.219544,0.970403296951316,0,7,0,0,1
PHD_1332,6.0,2.0128990173339845,6.0827627,0.4371247980743646,4.472136,0.7754509155734046,0,7,0,1,2
PHD_134,1.0,3.2816977500915527,2.0,0.3526768650859594,3.1622777,0.9080945549858732,0,7,0,2,1
PHD_1359,8.485281,15.938926029205325,3.6055512,0.3145553082227706,12.0,0.4228831843298994,0,7,3,2,3
PHD_1372,64.195015,61.91797828674317,88.56636,0.1502399722288828,82.85529,0.0319913360314917,0,7,4,4,4
PHD_1422,15.6205,28.253946113586423,10.0,0.2147068999707699,8.062258,0.5235266554603988,0,7,3,3,3
PHD_144,2.236068,4.378186893463135,5.0,0.3142571990727447,2.236068,0.8464169698367263,0,7,2,2,2
PHD_145,3.1622777,3.525630331039429,6.3245554,0.2821338981389999,4.1231055,0.6948040690266234,0,7,1,3,3
PHD_149,4.1231055,1.24721360206604,4.1231055,0.63577142059803,4.1231055,0.9210544050164756,0,7,0,0,1
PHD_152,7.28011,6.494061040878296,4.0,0.1854617582866922,4.0,0.4057205751157962,0,7,2,3,3
PHD_1546,13.341664,30.225271224975582,7.2111025,0.0831144871437572,88.32327,0.2594822556590861,0,7,4,4,4
PHD_1566,9.486833,4.86919515132904,7.0,0.3975953541696072,7.071068,0.5689162229721225,0,7,2,2,3
PHD_1598,14.3178215,7.731046485900879,20.09975,0.4283216467127204,20.024984,1.254824436161879,0,7,2,1,0
PHD_1640,12.0415945,1.69442720413208,12.0415945,0.375616517663002,12.806249,0.8035650680867025,0,7,0,2,2
PHD_1676,3.6055512,2.839607810974121,3.6055512,0.4880980301648378,3.0,0.7908081684708279,0,7,0,1,2
PHD_1677,22.847319,5.584540128707886,15.132746,0.0439532043703366,25.495098,0.1303290816805236,0,7,2,4,4
PHD_1811,13.152946,30.73366355895996,7.071068,0.2105294317007064,4.1231055,0.3818831401581838,0,7,4,3,3
PHD_1824,14.764823,18.028928756713867,14.866069,0.1738128565251827,50.119858,0.6293420991549703,0,7,3,3,3
PHD_1828,14.3178215,22.100594139099123,4.1231055,0.1121422655880451,0.0,0.3409214243512437,0,7,3,4,4
PHD_19,79.30952,68.02470550537109,93.15041,0.1204983356874436,94.51455,0.393314286285818,0,7,4,4,3
PHD_1943,6.0,2.8650806665420534,7.071068,0.63192523047328,7.071068,1.0700057323643166,0,7,0,0,1
PHD_1947,6.3245554,4.469528198242188,7.81025,0.5582612592726945,7.81025,1.2186997890099038,0,7,2,0,0
PHD_196,41.14608,44.38594970703125,47.010635,0.0860194206237792,7.81025,0.1163690141726014,0,7,4,4,4
PHD_197,5.0,3.608403778076172,6.3245554,0.6723685801029206,5.3851647,1.461163780467475,0,7,1,0,0
PHD_2006,10.770329,2.4522594451904296,12.649111,0.3746250718832016,5.8309517,0.8223924909171544,0,7,0,2,2
PHD_2011,5.3851647,2.946608853340149,5.3851647,0.5190411448478699,6.708204,1.0515018067970945,0,7,0,0,1
PHD_2044,29.274563,41.43454284667969,7.071068,0.1442279804497957,5.0990195,0.4328746942337681,0,7,4,4,3
PHD_205,2.828427,4.006859064102173,2.828427,0.4956120233982801,3.6055512,1.0859452211119502,0,7,1,1,1
PHD_206,3.6055512,3.1692013263702394,3.6055512,0.5555179730057717,3.6055512,1.1201511109998732,0,7,0,0,1
PHD_2065,6.0,5.679124641418457,3.1622777,0.3332346461713314,10.440307,0.7394727340778242,0,7,2,2,2
PHD_2110,6.0,3.277032947540284,6.0,0.4745611757040023,9.0,0.8719237923302405,0,7,0,1,1
PHD_2112,5.0,9.676849460601806,8.246211,0.2926904564723372,13.601471,0.2934958540875551,0,7,3,2,4
PHD_2122,6.708204,3.184359169006348,5.0990195,0.4464400186669081,4.1231055,0.593807586819243,0,7,0,1,3
PHD_2124,6.4031243,4.761626768112182,3.1622777,0.1841799065470695,10.049875,0.2937380994018888,0,7,2,3,4
PHD_213,8.062258,5.274326181411743,6.0,0.225010535120964,5.0,0.561260894814296,0,7,2,3,3
PHD_2136,1.0,8.397327136993407,2.0,0.3615625267382711,19.0,0.5642883972316056,0,7,2,2,3
PHD_2150,3.0,3.6960736513137817,5.0990195,0.3100098574010189,6.3245554,0.7048381100703878,0,7,1,2,2
